9.531237014188324030e-01 9.473429648470791387e-01 9.226005891217200494e-01 9.641287953062429583e-01 9.325649566954420377e-01 8.962852611168056205e-01 9.033890206162551451e-01 8.977425237170688632e-01 9.168909913321374727e-01 9.457807177850811042e-01 1.000000000000000222e+00 9.390673118019139398e-01 8.498864535515834318e-01 9.493752521443845627e-01 8.094869006242829679e-01 9.196041564830332860e-01 9.509425208064121726e-01 8.340327994927128064e-01 9.617872303553708369e-01 8.631661920486610740e-01 9.608228876818138975e-01 9.379006748362581636e-01 9.571467064540826186e-01 8.335905525220237422e-01 9.664721646119981413e-01 9.169162692166478168e-01 9.376754081967285659e-01 9.434543001818880281e-01 9.299986815271235052e-01 9.676840031095841344e-01 9.435797865837221021e-01 8.807292065787083457e-01 9.624038536573423785e-01 8.593449933502912419e-01 9.131116916492985069e-01 9.662493440548197698e-01 9.333449650520082574e-01 9.506193113245943183e-01 9.489979205197704992e-01 9.684836170532824529e-01 9.491720997949508742e-01 9.454359481654065478e-01 9.244172644364645475e-01 8.914799169686897784e-01
8.869163849693028068e-01 9.286314473201281450e-01 9.088363087414883523e-01 8.980205134696476188e-01 9.185321739034838506e-01 9.005745563281126742e-01 9.415116415742890155e-01 9.287939139372000108e-01 8.242934149123590792e-01 9.000690057894321638e-01 9.390673118019139398e-01 1.000000000000000000e+00 9.119228220359469894e-01 9.014210547976924115e-01 8.928370885030125770e-01 9.292063358154084574e-01 8.993776414020182575e-01 9.309967833936301229e-01 9.556775657104249477e-01 9.152416581233155934e-01 9.090216257923677823e-01 9.322323516808738164e-01 9.349714993957690679e-01 8.977830646504323386e-01 9.115931694202641378e-01 8.475382312309311938e-01 9.041145957865271976e-01 9.486912483225232728e-01 9.507164462890205225e-01 9.374273787204605579e-01 8.646394489845296016e-01 9.292018485488531265e-01 9.184915752041650228e-01 9.447644968549060440e-01 9.324138819243165122e-01 8.781056363332462311e-01 9.230047839874291338e-01 8.674309006279227185e-01 9.251206707992616352e-01 9.160006347431414175e-01 9.693774890796348354e-01 9.397398743282522338e-01 9.001985496813276200e-01 9.469554323521696126e-01
7.852794079929229509e-01 8.957089319848615672e-01 8.021067404747105334e-01 8.158149074882171670e-01 9.000135893076151028e-01 7.746746570785870700e-01 9.278423056522335788e-01 9.294311900913778679e-01 7.397437265886498414e-01 8.344962253077787828e-01 8.498864535515834318e-01 9.119228220359469894e-01 1.000000000000000000e+00 7.857775662172933329e-01 7.934428710612501101e-01 8.420359773734913400e-01 8.238112263700685389e-01 9.041676753523355536e-01 8.852592971635984131e-01 8.244686060512445014e-01 7.992121375877355716e-01 8.817215916226794903e-01 8.671516520442609233e-01 8.209283850014366113e-01 8.185406023097346884e-01 7.989305043624943536e-01 8.265552731237035822e-01 8.604636945921569913e-01 9.136334309023935729e-01 8.729878909032782186e-01 7.597746122883167752e-01 9.547147115522530703e-01 8.126922233523244943e-01 9.235553594485578222e-01 8.215069093943691003e-01 7.885088418727157489e-01 8.736136804847762782e-01 7.735765069076175893e-01 8.994806239311978757e-01 8.625851971086416770e-01 9.183815597672911890e-01 8.991997274244658556e-01 7.909199018431106731e-01 8.958249496387997723e-01
9.199642321586138927e-01 9.185621749317921525e-01 9.213017025873171395e-01 9.286386691658722325e-01 8.521179133367136060e-01 9.097331952394871468e-01 8.637824659414423678e-01 8.448539051047175841e-01 9.030783391140023708e-01 9.121175139127402076e-01 9.493752521443845627e-01 9.014210547976924115e-01 7.857775662172933329e-01 1.000000000000000222e+00 7.690826076712082848e-01 8.993481209842458801e-01 9.119349981534403682e-01 8.192089653333808341e-01 8.993653673458288367e-01 8.622264060012791997e-01 9.373162115908511005e-01 9.147722658477183133e-01 9.162119757286036892e-01 8.158320027092510474e-01 9.470267460313976926e-01 8.980340129949013761e-01 9.297303326882297991e-01 9.279906043444512420e-01 8.776766001706269860e-01 9.414033701518909059e-01 9.062218452501596966e-01 8.284576293644733136e-01 9.302719484373311865e-01 8.426861809163515016e-01 9.115611093189143199e-01 9.310048917156268367e-01 9.132731398322050387e-01 9.312575394132496243e-01 9.153571027256195425e-01 9.154898738009241699e-01 8.927203683820379432e-01 9.039495707389351153e-01 9.321390938239494384e-01 8.389598072277734131e-01
7.734920819380632917e-01 8.065185496911660978e-01 7.800688645715354586e-01 7.457296586389309256e-01 7.994888276474669819e-01 8.290112887237528483e-01 8.406699712961823723e-01 8.430046055021507279e-01 6.673850198435540282e-01 7.873268426070850756e-01 8.094869006242829679e-01 8.928370885030125770e-01 7.934428710612501101e-01 7.690826076712082848e-01 1.000000000000000000e+00 8.516267010522933223e-01 7.877673346140838806e-01 8.655668894176075101e-01 8.641936225275078653e-01 8.508542550013996619e-01 7.649054220915156854e-01 8.029484298971819589e-01 8.297888428840983766e-01 8.961071027160444347e-01 7.767159938235027594e-01 7.104191277032002594e-01 7.765995206629482395e-01 8.176509367286280971e-01 8.476934819231228824e-01 8.055336942822736157e-01 7.603968846869066933e-01 7.965693580554797926e-01 8.315097468888454912e-01 8.760866139174293687e-01 8.370691502731726352e-01 7.199427209853646037e-01 8.031369649933468580e-01 7.103653764449610053e-01 7.938943827557022326e-01 7.680298746091921425e-01 8.496130589536030620e-01 8.522577375703294100e-01 8.042528170749001504e-01 9.054466131015630470e-01
9.220580416843153770e-01 9.384800368005479232e-01 9.634935736130575412e-01 8.948247758910312655e-01 8.936431148012586867e-01 9.685553573628123969e-01 9.256990066385155647e-01 9.161186407451692437e-01 8.693515514722289783e-01 9.349239422445068115e-01 9.196041564830332860e-01 9.292063358154084574e-01 8.420359773734913400e-01 8.993481209842458801e-01 8.516267010522933223e-01 1.000000000000000000e+00 9.295031623096631224e-01 8.967759056290152131e-01 9.359582134213728644e-01 9.630973438129035724e-01 9.321616360102131793e-01 9.500302998321903392e-01 9.595031432547508343e-01 9.288763632323444597e-01 9.324962003586075854e-01 8.878813398912935861e-01 9.364615685033694792e-01 9.512305698329223125e-01 9.256294928808189715e-01 9.280289426977870182e-01 8.993171408202415007e-01 8.270973182440541915e-01 9.444778740255652671e-01 9.148668712897927158e-01 9.702426953805208809e-01 9.017331936215186028e-01 9.620380683479591299e-01 8.971980760005954236e-01 9.344792358407819632e-01 9.023213830285218284e-01 9.106425433203320097e-01 9.388253385434975895e-01 9.531946030484879095e-01 9.431849093276479801e-01
9.747765300495306873e-01 9.587210535293256841e-01 9.272431289891305273e-01 9.622434065126880265e-01 9.384052465180989788e-01 9.085587297802159013e-01 8.792274310857852715e-01 8.736106294690246798e-01 9.499987170750849863e-01 9.665460522298638946e-01 9.509425208064121726e-01 8.993776414020182575e-01 8.238112263700685389e-01 9.119349981534403682e-01 7.877673346140838806e-01 9.295031623096631224e-01 1.000000000000000000e+00 7.919341959070596015e-01 9.405695302086779508e-01 8.660496123318182082e-01 9.436816153573760468e-01 9.408723273468125869e-01 9.464837800170622373e-01 8.144165136516476888e-01 9.577680692015194674e-01 9.467404598863270460e-01 9.510232503537482396e-01 9.306588783546776433e-01 9.259260452162195731e-01 9.481066514880898133e-01 9.702104365694701471e-01 8.236957076989737114e-01 9.661933165321685557e-01 8.248530001354675845e-01 9.089057795034044540e-01 9.466140274259643439e-01 9.496876949351210628e-01 9.539977379275009772e-01 9.425955109249067876e-01 9.604663946771356819e-01 9.287415889791347245e-01 9.532044631516197741e-01 9.494986972141816750e-01 8.939288560290468144e-01
7.766272856974922867e-01 8.659406130788923628e-01 8.622804318179193572e-01 7.856199317409057192e-01 8.330927732744297654e-01 8.460328478377366901e-01 9.205462496909463388e-01 9.183175624681105820e-01 6.988152580144146864e-01 8.169193866181818642e-01 8.340327994927128064e-01 9.309967833936301229e-01 9.041676753523355536e-01 8.192089653333808341e-01 8.655668894176075101e-01 8.967759056290152131e-01 7.919341959070596015e-01 1.000000000000000222e+00 8.745701147643469842e-01 8.976232165169276689e-01 8.067560095537331666e-01 8.891435592551044653e-01 8.648391464771327808e-01 9.019526424026905742e-01 8.096984119062595742e-01 7.554905902219356539e-01 8.138825559909637075e-01 9.026252726226027256e-01 9.179919778584885171e-01 8.629104530351989766e-01 7.339611522902274032e-01 9.073648757504259033e-01 8.192142486648127386e-01 9.644655290391774827e-01 9.046930400011978790e-01 7.675427576844132682e-01 8.837174018522188090e-01 7.546722751714327604e-01 8.593099279089786435e-01 8.168268746314978346e-01 8.848356132740491375e-01 8.855871688831947752e-01 8.162908279874186990e-01 9.240876986990332886e-01
9.366525309845579184e-01 9.425346463735106983e-01 9.169204129150926308e-01 9.347506272318077958e-01 9.538020239293100166e-01 8.943509489237582155e-01 9.264347217397226331e-01 9.275534062198803609e-01 8.701582507714338277e-01 9.395748219306789828e-01 9.617872303553708369e-01 9.556775657104249477e-01 8.852592971635984131e-01 8.993653673458288367e-01 8.641936225275078653e-01 9.359582134213728644e-01 9.405695302086779508e-01 8.745701147643469842e-01 1.000000000000000222e+00 8.924810355028327535e-01 9.325741745084916712e-01 9.332595306893407550e-01 9.592679729130850763e-01 8.782902061731883148e-01 9.347837169637451815e-01 8.783604506188221750e-01 9.139723397169698949e-01 9.342083223241884893e-01 9.498655197200575051e-01 9.468674715377938256e-01 9.318712100329299419e-01 8.841431251702329686e-01 9.580539705920576576e-01 8.856360194636346828e-01 9.255045477314292057e-01 9.207428355612158333e-01 9.327974908794774977e-01 9.079649020785306446e-01 9.456053194357284530e-01 9.554209130072229827e-01 9.613234196410666010e-01 9.516161682318811099e-01 9.043425631886305993e-01 9.462989566825223964e-01
8.487265567039223857e-01 8.929650469917352895e-01 9.352853825047935388e-01 8.260313510417088834e-01 8.377045108632782400e-01 9.642196568158114545e-01 9.199069224011060530e-01 8.856526660964976205e-01 7.895275604014337922e-01 8.758713089410414820e-01 8.631661920486610740e-01 9.152416581233155934e-01 8.244686060512445014e-01 8.622264060012791997e-01 8.508542550013996619e-01 9.630973438129035724e-01 8.660496123318182082e-01 8.976232165169276689e-01 8.924810355028327535e-01 1.000000000000000000e+00 8.893673062327169809e-01 9.138072319210746031e-01 9.236895752320432029e-01 9.419159302712248882e-01 8.818130411959874682e-01 8.010072695140375565e-01 9.031258303278641986e-01 9.191098291001078557e-01 8.741297837243968694e-01 8.812869505691024452e-01 8.257673756778499685e-01 8.024003818462979165e-01 8.930535039798793706e-01 9.253240220776449698e-01 9.591609785703751889e-01 8.178534260633300024e-01 9.278166259454188047e-01 8.286825271667128678e-01 8.958527424321094390e-01 8.294560829287346282e-01 8.785981843915673384e-01 8.967146933026690636e-01 9.256654502706824772e-01 9.186241966854866714e-01
9.575491952396733009e-01 9.334332015132664750e-01 9.450819085511761308e-01 9.489881894772947968e-01 9.039163440596075239e-01 9.208499708984521082e-01 8.892938762602690117e-01 8.645876553067952663e-01 9.319704008752369706e-01 9.425457897633401361e-01 9.608228876818138975e-01 9.090216257923677823e-01 7.992121375877355716e-01 9.373162115908511005e-01 7.649054220915156854e-01 9.321616360102131793e-01 9.436816153573760468e-01 8.067560095537331666e-01 9.325741745084916712e-01 8.893673062327169809e-01 1.000000000000000222e+00 9.348174831388617045e-01 9.555374259959823480e-01 8.379590461210119079e-01 9.749622157866122407e-01 9.120032360078321743e-01 9.431360449928876122e-01 9.414035116232741807e-01 8.972283040770087092e-01 9.645870323514077471e-01 9.333354512597352715e-01 8.269251078299804103e-01 9.498928634577987751e-01 8.365719154524455803e-01 9.300494684883464647e-01 9.603246500780824313e-01 9.350658934479165740e-01 9.623844759961031059e-01 9.332338782864076920e-01 9.481044718671767235e-01 9.189018488000523233e-01 9.228450069368320241e-01 9.423758010400837826e-01 8.754002723235987382e-01
9.249360536155435408e-01 9.654034816648364714e-01 9.498990581273873968e-01 9.343372140309021967e-01 9.178104111666582909e-01 9.289518612135774234e-01 9.331600874198985318e-01 9.161504835935692093e-01 9.042255520708463168e-01 9.494007884553029575e-01 9.379006748362581636e-01 9.322323516808738164e-01 8.817215916226794903e-01 9.147722658477183133e-01 8.029484298971819589e-01 9.500302998321903392e-01 9.408723273468125869e-01 8.891435592551044653e-01 9.332595306893407550e-01 9.138072319210746031e-01 9.348174831388617045e-01 9.999999999999998890e-01 9.563114442258235925e-01 8.709824981187668236e-01 9.422714927293898146e-01 9.174002770716446209e-01 9.617440044159719648e-01 9.606253364497056024e-01 9.300868793766726705e-01 9.567252991401515860e-01 9.078107935442013554e-01 8.879053445111740883e-01 9.385401835462147124e-01 9.063285713396351806e-01 9.439602844015549943e-01 9.221730056336714387e-01 9.862256669139731757e-01 9.240497773431536332e-01 9.581250278781104912e-01 9.302306075096780091e-01 9.269415437024964843e-01 9.586449361642375155e-01 9.440457170187999125e-01 9.239453051349680868e-01
9.423749340022407051e-01 9.522759637272842914e-01 9.490292452332079742e-01 9.325520583404197650e-01 9.318186318102216203e-01 9.340198230714040761e-01 9.318641315286747551e-01 9.353363544846766686e-01 8.896369082991929522e-01 9.523106993109584639e-01 9.571467064540826186e-01 9.349714993957690679e-01 8.671516520442609233e-01 9.162119757286036892e-01 8.297888428840983766e-01 9.595031432547508343e-01 9.464837800170622373e-01 8.648391464771327808e-01 9.592679729130850763e-01 9.236895752320432029e-01 9.555374259959823480e-01 9.563114442258235925e-01 1.000000000000000222e+00 8.836159715083348187e-01 9.540508303866234163e-01 9.057499262487548330e-01 9.425747156377524139e-01 9.487050059778476818e-01 9.334005833030911692e-01 9.565272278697813935e-01 9.236782167439240299e-01 8.647374812531314348e-01 9.512111694069136369e-01 8.899083976007536867e-01 9.486892815144660762e-01 9.440193737202663415e-01 9.620594985756528716e-01 9.304642295423708465e-01 9.635687127950924857e-01 9.402652665933294296e-01 9.336798846010508912e-01 9.617879015845306467e-01 9.389468253960673305e-01 9.381773857198686395e-01
8.105039487904134310e-01 8.550683120868757259e-01 8.869125782777975697e-01 7.875423355489320487e-01 8.182615570619160561e-01 9.032841483189111287e-01 9.109439668470952212e-01 8.648082073175960005e-01 7.316839027581869548e-01 8.310699040960911610e-01 8.335905525220237422e-01 8.977830646504323386e-01 8.209283850014366113e-01 8.158320027092510474e-01 8.961071027160444347e-01 9.288763632323444597e-01 8.144165136516476888e-01 9.019526424026905742e-01 8.782902061731883148e-01 9.419159302712248882e-01 8.379590461210119079e-01 8.709824981187668236e-01 8.836159715083348187e-01 1.000000000000000000e+00 8.386856525763686232e-01 7.495007181393806839e-01 8.362651551602380273e-01 8.691341338379392489e-01 8.711853476183929468e-01 8.507046971515680456e-01 7.785408659518053831e-01 8.007766808688434601e-01 8.653374872622860980e-01 9.238690611908387806e-01 9.106690570087508929e-01 7.805364928299608485e-01 8.807063008417169714e-01 7.646779680737976204e-01 8.559759453412375541e-01 7.907706963836148573e-01 8.709025324845471872e-01 8.720640192942235025e-01 8.592984615565505413e-01 9.112681275768426126e-01
9.602121586112323248e-01 9.522947953410737520e-01 9.421554903590988461e-01 9.593020612976792538e-01 9.116004538824901138e-01 9.236953803186359613e-01 8.973373420937299505e-01 8.772719340747948680e-01 9.452284422726011659e-01 9.568335925537492237e-01 9.664721646119981413e-01 9.115931694202641378e-01 8.185406023097346884e-01 9.470267460313976926e-01 7.767159938235027594e-01 9.324962003586075854e-01 9.577680692015194674e-01 8.096984119062595742e-01 9.347837169637451815e-01 8.818130411959874682e-01 9.749622157866122407e-01 9.422714927293898146e-01 9.540508303866234163e-01 8.386856525763686232e-01 1.000000000000000000e+00 9.381034317176397686e-01 9.606881900348359649e-01 9.405369817167108515e-01 9.082836100875589791e-01 9.823071211405987047e-01 9.470012723827254675e-01 8.548963533269677839e-01 9.579570796382168574e-01 8.489955490759497625e-01 9.270568899434128429e-01 9.626877721872377780e-01 9.426663490970554893e-01 9.680109240747477584e-01 9.535775766435786727e-01 9.587075594081677643e-01 9.227582121787698544e-01 9.391346212321898257e-01 9.556604083803348360e-01 8.679605574910560506e-01
9.433149420036440747e-01 9.321113496460183834e-01 8.910437544497807894e-01 9.391957832651559590e-01 8.914363755909011644e-01 8.728280295872525851e-01 8.312442226467665618e-01 8.451385879157080616e-01 9.624863854052239098e-01 9.348072796484289126e-01 9.169162692166478168e-01 8.475382312309311938e-01 7.989305043624943536e-01 8.980340129949013761e-01 7.104191277032002594e-01 8.878813398912935861e-01 9.467404598863270460e-01 7.554905902219356539e-01 8.783604506188221750e-01 8.010072695140375565e-01 9.120032360078321743e-01 9.174002770716446209e-01 9.057499262487548330e-01 7.495007181393806839e-01 9.381034317176397686e-01 1.000000000000000000e+00 9.330933121399923591e-01 9.046253112312930833e-01 8.873354089679287293e-01 9.222848356315422880e-01 9.349965645486157939e-01 8.113054499954026610e-01 9.282603753843877703e-01 7.893162611651569627e-01 8.649093685826809708e-01 9.440312782902640087e-01 9.204454744910118835e-01 9.523284228606325730e-01 9.209989587544278322e-01 9.412138744545306412e-01 8.792679917761159203e-01 9.124538092942405809e-01 9.305816334247870580e-01 8.305736799587487562e-01
